Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
DRG37,2524.7573064906496,OUT017
FDE32,608.0095313865369,OUT045
FDO34,2761.171370076278,OUT049
FDM04,130.3991618939173,OUT019
FDZ25,2871.689821993708,OUT049
FDU08,1557.8271798040023,OUT049
NCW30,4054.9357366273193,OUT045
NCM18,1146.3569838886274,OUT013
FDS22,618.895861884409,OUT035
NCH18,3880.9219052132275,OUT017
FDC23,2904.7353169259586,OUT013
FDY46,3045.7834557231677,OUT013
NCU06,3762.3589422021932,OUT046
FDX57,1552.2428685567422,OUT045
FDX36,5858.572564267698,OUT027
FDL16,763.5890224920473,OUT045
FDT16,572.9054171187274,OUT010
FDN16,1632.7410070875958,OUT018
FDC03,3101.305322523766,OUT046
DRF60,3831.008132927858,OUT013
FDS27,5749.19712922707,OUT027
FDP33,573.4991673344547,OUT010
FDJ36,1618.6944291418795,OUT018
NCR42,689.7322377909112,OUT013
FDV14,1345.4158828308894,OUT017
NCP42,3071.6620966832897,OUT035
FDB50,2009.2418075451476,OUT027
NCC30,4448.518211657237,OUT027
FDA23,1624.6076181584085,OUT018
FDW16,1385.6986742459167,OUT017
FDQ52,573.0426405619827,OUT010
FDB58,2281.0281009835135,OUT049
NCP29,1061.1458120509972,OUT049
NCM05,4145.836794952831,OUT045
FDO25,3555.2271478048315,OUT013
NCM54,2098.3399347528352,OUT046
NCL54,2890.438128956681,OUT046
FDL39,444.4528645520934,OUT010
FDF53,2862.925569188319,OUT018
NCQ42,2031.6360314082142,OUT035
FDF58,1189.1765195404032,OUT013
FDZ04,1055.5023147782078,OUT035
FDE26,292.7546253656579,OUT019
FDS60,2929.48370519994,OUT017
FDV58,3021.993021582289,OUT017
FDM04,783.7028229031012,OUT045
FDE08,2520.2043887379236,OUT035
NCB43,3061.339366378809,OUT049
FDU11,270.1927268549513,OUT010
FDF22,569.5162561432686,OUT019
FDE24,2073.317638736135,OUT013
DRJ49,2105.3604977438376,OUT046
NCQ53,3943.056669943907,OUT035
NCL41,689.8679790678616,OUT013
FDR22,1726.8606803291154,OUT013
FDH04,1447.6638228015602,OUT035
DRH15,632.6597416434902,OUT045
FDY40,776.7963709031266,OUT049
NCI17,1549.2023371614641,OUT035
NCC18,2856.2647012809507,OUT013
FDY28,5858.572564267698,OUT027
FDB45,2858.986118511242,OUT027
NCL30,1976.3627648129714,OUT018
FDM10,3625.5647845625567,OUT017
FDH22,3001.2899303734057,OUT027
NCZ53,3090.279903096592,OUT017
NCI18,3668.6664903745627,OUT013
FDH14,3015.824094593489,OUT027
FDR36,1025.3550638426777,OUT027
FDW01,2506.119085840994,OUT045
FDK02,2946.707837797535,OUT027
FDJ02,2421.0903876625885,OUT018
FDU55,4211.002890374965,OUT013
NCV18,2492.596279780248,OUT027
FDH14,2004.3914028983886,OUT018
FDZ37,1377.0384570550054,OUT045
FDX49,3733.5695447762223,OUT049
NCD43,1648.8941240761894,OUT046
FDZ07,1129.2511943719655,OUT013
FDK43,2052.2732441958615,OUT035
FDR32,3514.991070431346,OUT018
FDT39,2423.388041028908,OUT013
NCV54,1998.858231307879,OUT017
FDF38,610.4761132467542,OUT018
FDV60,3028.97737988807,OUT046
FDH44,4055.6304321000625,OUT027
FDS21,1039.1081732258376,OUT046
NCL41,609.0382470915836,OUT045
FDM46,1475.3661572880524,OUT017
FDU27,764.0434011385755,OUT045
NCJ54,3834.118035848348,OUT017
DRG51,2574.528458235754,OUT018
NCA29,386.63701125463297,OUT019
FDR47,3014.1853963183994,OUT045
NCL19,3015.824094593489,OUT027
DRG01,1197.9585172413465,OUT049
FDG10,926.8560668201809,OUT046
NCV05,2466.190551272822,OUT049
NCH18,572.3535423675143,OUT019
FDV14,1352.0886914868743,OUT018
DRJ23,3033.2352008624284,OUT035
DRJ11,3123.427007075763,OUT046
FDZ03,3112.9284953956967,OUT017
FDI27,130.3991618939173,OUT010
FDJ14,1344.06814164301,OUT018
FDU32,2028.1815060420556,OUT017
FDD47,4278.331824564087,OUT027
DRF36,3108.444964616787,OUT035
FDM21,4049.379411274377,OUT046
FDV10,616.74916933279,OUT018
FDH60,2927.6132260062877,OUT018
FDX47,373.57153701356,OUT010
FDT19,418.5083197674676,OUT019
FDO11,4156.756352618001,OUT045
FDH24,4208.528974963591,OUT027
FDL02,1633.874523363398,OUT018
FDB02,2887.96272098605,OUT049
FDA43,3089.1168439042876,OUT046
FDG52,761.4333394823062,OUT045
DRC12,3040.814974563991,OUT013
FDY37,2070.3603672198856,OUT018
NCU18,2060.0481443531053,OUT045
FDU09,866.9212957163172,OUT035
DRJ25,1093.9125016755017,OUT027
DRE12,1839.3054794618752,OUT018
DRL47,2017.2876328420512,OUT017
DRK01,1535.7618369908255,OUT046
FDC22,506.58892122870196,OUT019
FDG44,945.8624056417192,OUT013
FDW04,2026.763355752776,OUT035
FDK09,3676.576126009453,OUT049
NCN43,2043.2098532837529,OUT035
FDG04,3110.249155820801,OUT049
FDH32,228.71955481483315,OUT010
DRI47,2500.5900558271396,OUT017
DRE15,1280.7508616349082,OUT013
FDY11,1095.3676858449376,OUT035
FDO60,671.4025797287504,OUT049
FDQ20,610.3403719698036,OUT018
FDO57,4248.608996302363,OUT027
FDT14,277.2211997952797,OUT019
FDA57,642.0763702428086,OUT049
DRN35,594.3787271186468,OUT017
FDJ03,787.461166982084,OUT046
FDX28,1634.1910193566566,OUT017
DRE25,1410.896088226303,OUT045
FDR09,3990.6407642505883,OUT046
FDB23,3832.2290808303646,OUT035
FDO08,2584.893239028054,OUT045
FDQ23,1630.8778089930083,OUT049
FDW04,2040.1386586101241,OUT013
DRK13,550.0184391853825,OUT010
NCL17,3015.824094593489,OUT027
FDY21,3099.68280603423,OUT035
FDJ38,5128.6396731641225,OUT027
FDA37,281.86534166422,OUT019
FDV43,722.9956369841519,OUT013
FDL36,1442.7516435339903,OUT046
FDD53,624.235478707375,OUT045
FDZ19,423.2079920081182,OUT010
FDV21,2002.194127610788,OUT045
NCL54,2796.1482769323525,OUT018
DRI47,4039.335928769117,OUT027
DRG03,2502.6753184759536,OUT049
FDG21,2476.6980090078305,OUT013
FDW03,1634.4508324759702,OUT018
NCI55,2078.2004626210214,OUT046
DRC36,420.4450825837943,OUT019
FDH22,2003.9212800595024,OUT017
FDV20,2012.812989636232,OUT045
NCU41,5697.453924927512,OUT027
FDN46,2858.986118511242,OUT027
FDK50,2580.8602505441095,OUT045
NCA05,4057.736346102058,OUT027
DRH01,2766.83465817431,OUT018
FDT08,2424.03488569728,OUT018
FDM08,3521.2604219934556,OUT018
FDZ07,971.9058098566056,OUT035
FDS22,749.4935166944566,OUT017
FDV35,4150.6765373552535,OUT027
FDI28,158.41250203692115,OUT010
FDW58,2886.354384728994,OUT027
FDT52,3987.845045190681,OUT045
FDY34,2620.036979634806,OUT046
FDR10,2619.0296204331703,OUT046
FDK57,1984.520909118779,OUT017
FDR02,2915.2326468685187,OUT027
FDX49,3758.6631895945166,OUT046
FDQ20,650.5921401274665,OUT046
DRK23,4100.035010034815,OUT045
NCW06,3088.2302731956006,OUT046
FDR31,2455.0894162788336,OUT017
NCE43,2748.5699989471136,OUT013
DRO59,1998.748336116601,OUT027
FDN09,3867.134141216159,OUT049
FDR11,2555.7142846216434,OUT046
FDO57,2553.289783950695,OUT013
NCX18,3052.9301212722266,OUT017
FDB05,3809.971113460434,OUT018
FDQ08,986.8757822128795,OUT018
NCG43,1475.4737590180375,OUT035
FDJ56,1637.7192594244354,OUT013
FDA13,130.3991618939173,OUT010
FDO56,1903.535114313745,OUT017
FDB37,3674.0191241129,OUT018
FDZ02,1530.812747424493,OUT018
FDQ24,4133.884076270077,OUT046
FDM16,1271.452403327341,OUT013
FDU35,1561.9547602349626,OUT049
FDT35,2772.405247722964,OUT035
NCX30,3867.9172310178246,OUT049
FDG04,3087.220261496804,OUT017
FDI12,1360.2960970919912,OUT035
FDE35,941.1016106242813,OUT035
NCP14,2860.799196073628,OUT027
NCY53,1708.3939316775504,OUT045
FDP49,866.4922506455381,OUT017
FDQ04,615.16340961769,OUT017
FDM39,2976.497155271937,OUT035
FDO58,382.2225252739017,OUT019
FDC56,1949.5621648840056,OUT017
NCQ54,2754.5941481927457,OUT046
FDV10,1025.3760295140462,OUT027
NCK17,651.3439751217835,OUT046
NCF55,1016.2558407570048,OUT027
FDV33,4045.1213304044886,OUT013
NCH29,236.32279817262872,OUT019
FDA37,2993.6937938651026,OUT027
FDH46,1628.2376081715122,OUT018
FDS25,1717.8694385123902,OUT035
FDH04,2677.9167202892277,OUT027
FDX52,3108.6941352472572,OUT046
NCD42,593.9428292970832,OUT017
FDW47,1998.4139756992336,OUT017
FDL25,2790.5788430836483,OUT027
NCJ06,270.88929084431265,OUT010
FDY09,2894.081595952974,OUT013
FDS40,633.2255138801064,OUT046
FDH41,3651.3004143144244,OUT017
FDG38,1356.9374975508733,OUT035
FDU03,4797.010827794491,OUT027
FDV20,2049.1784708820455,OUT046
DRB13,3087.696509817712,OUT045
NCQ30,2012.0725250704074,OUT013
NCH06,3771.3534209507206,OUT013
FDU50,1820.871745744137,OUT018
NCO42,365.9284346418159,OUT019
FDW09,1287.0134576013998,OUT018
FDH04,1423.9414462776665,OUT013
FDC21,1652.6343544795836,OUT045
FDL21,642.0763702428086,OUT049
FDM46,229.01156399558448,OUT010
FDT22,131.45233819333797,OUT019
FDB28,3102.4513598053045,OUT035
FDI12,1368.2013794288755,OUT018
FDA28,2011.0085743356806,OUT045
FDF59,2027.1313331294095,OUT013
FDM45,2987.4247377666247,OUT027
FDQ56,1340.086587886164,OUT017
FDR46,2505.993815077579,OUT049
FDT01,3556.141621954593,OUT013
FDD16,1546.8906214955769,OUT027
NCU30,382.3442904991178,OUT010
FDM40,360.1677595865774,OUT010
FDI56,1453.543475226636,OUT035
NCS30,2021.1242437550484,OUT013
FDU08,1562.0741593301698,OUT017
FDX51,5749.19712922707,OUT027
FDA43,3053.141733180814,OUT045
FDX59,130.3991618939173,OUT010
FDC37,1631.8108687335393,OUT018
FDP58,3551.5338073470566,OUT013
NCY42,2105.3643342347063,OUT035
FDF21,3007.5545499123314,OUT018
FDU10,1020.5933562003536,OUT027
DRL47,1981.335934358537,OUT018
FDA58,3571.138019984842,OUT018
FDJ22,3067.892424790181,OUT049
FDK50,2550.230404471866,OUT046
FDO38,1268.248541325924,OUT035
DRF60,3903.256979083178,OUT035
NCZ42,572.200594830386,OUT019
FDD35,2004.361587154083,OUT049
FDL25,1452.222718157418,OUT045
FDJ16,995.207773518714,OUT013
DRK59,3783.1254130046077,OUT049
FDI50,3860.52604377274,OUT046
NCB19,1363.9184920387995,OUT045
DRI37,947.1623551900382,OUT035
FDA14,4057.736346102058,OUT027
FDC08,3499.747643330496,OUT018
FDS45,1650.4472714123858,OUT046
FDI21,1060.498621658805,OUT049
DRJ47,2845.9678339941242,OUT035
DRE37,5127.270729541685,OUT027
FDT55,2499.062672293599,OUT018
NCG42,3003.0054718185784,OUT027
FDA31,2863.4508769705326,OUT049
NCW42,3714.3803099263737,OUT046
FDF50,3083.0788400091465,OUT017
FDK56,3126.5231623910354,OUT049
FDX10,599.2688936697535,OUT035
NCK07,4257.143139461717,OUT027
FDZ49,3731.0859666830656,OUT017
FDR33,1656.7584749215962,OUT013
FDO44,1700.2097210368338,OUT018
FDA20,3126.773509956994,OUT046
NCL30,2017.883780853271,OUT045
FDI05,147.48699668004738,OUT019
FDQ12,3563.189919281127,OUT018
FDH47,1523.4105399912025,OUT017
FDH34,3039.6665587158163,OUT018
FDF29,2112.8489888728345,OUT046
FDG40,593.3711089064589,OUT018
NCE18,3962.453136008369,OUT017
FDP21,496.2463027178371,OUT010
FDY50,1422.0083436963866,OUT013
FDB36,2092.836567857844,OUT049
NCZ29,2036.7045652978984,OUT049
FDU20,1945.3359482017552,OUT018
FDO56,1920.2634133148988,OUT013
FDW31,3090.0429008146425,OUT049
DRH59,1295.2074521188697,OUT013
NCB30,3063.951776553611,OUT017
FDK43,3001.2899303734057,OUT027
FDW43,3891.522826237682,OUT045
NCL19,2106.1114819025242,OUT017
FDJ27,1616.1624895527953,OUT046
FDC45,2772.2892029990116,OUT046
FDY40,775.7222664835213,OUT035
NCM41,1445.5987824588976,OUT035
NCK18,383.8232561276655,OUT019
FDP37,2052.1026629859048,OUT049
FDA27,5859.941507890135,OUT027
NCX30,3926.6930168650274,OUT035
FDR09,3947.742885399243,OUT017
FDG08,4401.090077477779,OUT027
NCU30,2518.4194963106543,OUT013
FDB16,1364.1251031466436,OUT017
FDM16,1136.5351053276331,OUT017
FDC48,1407.5535898320363,OUT013
NCF18,3048.3515800168784,OUT046
FDU46,1367.972462979877,OUT018
FDH41,3387.084816095312,OUT018
NCN42,366.2761119035381,OUT010
FDU49,1365.9489259164968,OUT046
FDB20,2009.0309569106487,OUT027
FDG50,218.4670249180848,OUT019
FDW20,2039.9859437212185,OUT045
NCO55,1653.7972579716613,OUT049
FDX48,2512.1743877950585,OUT046
FDU48,2064.1360819188903,OUT046
FDR48,366.71449352382757,OUT019
FDK27,2056.119067510647,OUT013
FDT35,2598.086382761722,OUT013
FDN12,1673.4480068487896,OUT049
NCE31,130.3991618939173,OUT019
FDL21,610.1152745016371,OUT017
FDV56,1650.6761752499926,OUT017
FDR16,3660.2389124933406,OUT017
NCP41,1652.836683120191,OUT049
FDJ27,1637.677914659996,OUT013
FDA07,2001.0729173852678,OUT017
FDK55,1370.4666166840123,OUT049
FDM33,3617.257087554448,OUT049
FDY46,3071.290397314347,OUT046
FDD36,1976.488458171098,OUT046
FDB12,2858.1287229165914,OUT027
FDF28,281.32949857826515,OUT019
NCE07,296.99760355151096,OUT019
FDW50,4267.616565158955,OUT027
NCW18,3861.8494546082684,OUT017
NCJ17,205.18759722229177,OUT019
DRZ24,270.8514770582917,OUT010
FDS07,1944.6814263413346,OUT035
NCW05,250.80918917815973,OUT010
FDZ22,1344.4257982719134,OUT018
FDK02,1984.0616215943755,OUT046
FDZ45,5756.278158469601,OUT027
FDL25,1394.0024983704623,OUT046
FDS08,2842.4973344085433,OUT045
NCZ42,5859.941507890135,OUT027
FDX57,1542.8778954035395,OUT035
FDF21,3114.8149203118664,OUT046
FDJ56,1539.4738841433511,OUT018
FDX10,689.8161483246062,OUT013
DRG48,2477.318354971538,OUT035
DRN37,2706.8835816075534,OUT046
NCY41,592.6281731898887,OUT018
FDN28,1648.7119686945007,OUT045
FDE34,3076.5168354757907,OUT045
FDR10,2653.198411086631,OUT045
FDC32,1449.2050488192376,OUT017
DRG13,2614.7017777485726,OUT046
FDP59,1642.2547792739106,OUT049
NCT53,386.1459826321086,OUT010
FDL57,5858.572564267698,OUT027
FDN32,479.7284540638568,OUT010
FDK09,3464.620079503736,OUT018
FDA52,424.9976165166803,OUT010
FDC57,3047.778445720089,OUT049
FDI09,3824.6410270348883,OUT035
NCB07,3023.4051569088533,OUT046
FDP26,1646.8639750877448,OUT035
FDP40,2929.9700504225502,OUT027
FDL15,2466.3179659675925,OUT013
FDV07,1744.7228029058485,OUT046
FDS03,1056.4183601487498,OUT017
FDE50,3058.6766072983514,OUT049
FDQ15,1269.1075310198871,OUT017
FDQ33,365.9961468143781,OUT010
FDT22,994.8687669029932,OUT013
DRO35,1916.8906393677776,OUT035
FDJ41,4204.793008411967,OUT049
FDQ27,1649.7138388205747,OUT035
FDC26,1797.1623235005889,OUT017
NCF43,3063.5728211342703,OUT027
NCR50,2531.735690847113,OUT035
FDE39,1950.5313100527003,OUT018
FDN49,1023.8436911122503,OUT027
DRG11,1652.7532185914165,OUT035
NCA18,1921.6639477525798,OUT049
FDM36,2763.016821104941,OUT018
FDW32,1344.7155828100065,OUT017
NCQ18,238.78844804101564,OUT010
FDX14,1738.9892440591232,OUT027
FDD46,2458.9603514188666,OUT017
FDI34,572.9587555967961,OUT019
NCJ17,1359.765511673014,OUT035
FDB52,4209.1595431907535,OUT035
FDV55,2399.49285792778,OUT018
FDC57,3041.924394937151,OUT046
FDB29,1936.4988609448899,OUT046
NCO43,1616.8149879557645,OUT035
FDG44,838.1139889326101,OUT045
FDJ34,2002.5950156107917,OUT045
FDH40,1345.9880685476023,OUT049
NCD07,2929.9700504225502,OUT027
FDB41,751.1032595696608,OUT017
FDH47,1509.0102995795537,OUT018
DRK37,3126.73825084954,OUT035
FDM25,423.95773966338345,OUT019
NCX06,3061.0430436928436,OUT045
NCS05,2073.575562241935,OUT017
FDS39,2099.956206036852,OUT045
FDC47,5858.572564267698,OUT027
FDG20,2869.146735210877,OUT013
DRL23,1646.7093541793947,OUT017
FDY33,2540.584937923515,OUT013
NCH18,3892.662402027445,OUT045
FDX47,2481.107539799282,OUT035
NCB06,2586.6767069563343,OUT045
FDP36,778.2728357474358,OUT049
FDW44,2767.756891721676,OUT018
NCU41,2931.9696200732074,OUT018
NCS17,1536.128618237003,OUT046
FDD46,2493.8319289066153,OUT035
FDE45,2884.223177831046,OUT017
FDI09,3801.043726969962,OUT017
NCJ54,573.0538778081977,OUT010
NCA29,2787.281433886203,OUT018
NCN41,2988.8762483933806,OUT027
FDY34,2641.1899092126373,OUT035
NCG55,1915.2915111053794,OUT035
DRM49,680.3399239582275,OUT046
NCB42,1964.9801535493543,OUT049
FDE58,1903.3223558933214,OUT045
DRJ25,825.4672456447303,OUT013
FDS47,201.92797839253112,OUT010
FDY21,3117.3768451954234,OUT049
NCI54,1732.1056602913384,OUT013
FDO24,2526.556555787862,OUT017
FDY43,2785.607723694724,OUT035
FDF35,1634.6897199904006,OUT018
NCP29,135.26754619246955,OUT019
FDN28,2858.1287229165914,OUT027
FDJ50,799.7303676159628,OUT018
FDQ14,4068.211064148359,OUT027
FDC37,1652.635842051497,OUT035
FDN08,1963.7668004460422,OUT046
FDD04,2111.352421019507,OUT035
FDW34,3596.2280380164166,OUT018
FDP04,1054.703112120203,OUT017
NCG07,3091.258634912263,OUT017
NCN14,2965.0167666243215,OUT018
FDJ16,866.7207268471291,OUT045
NCM42,1659.0398347413184,OUT045
NCF19,785.7663198533246,OUT046
FDY21,3000.131189655624,OUT018
FDY19,1914.465136929324,OUT035
FDV09,2506.3582107132297,OUT045
FDA28,2071.1128656012,OUT013
FDC38,1993.5993530184294,OUT018
FDL28,3867.830416682472,OUT045
NCH43,3602.6865941560072,OUT049
NCN53,609.0999993365507,OUT045
NCW05,1651.420797179307,OUT017
NCO30,2936.303118653195,OUT018
FDT04,130.3991618939173,OUT019
FDB27,2992.119821617095,OUT018
NCK07,2603.9745570954365,OUT013
NCA53,821.0315670645509,OUT013
FDB33,2534.363357080227,OUT018
FDU37,1291.4842448518605,OUT017
FDR13,1918.250460192425,OUT035
FDE45,2893.428907738865,OUT049
FDV37,3077.776499085444,OUT017
FDX44,228.35105766857956,OUT019
NCL06,4050.7219936592255,OUT017
FDJ28,3073.193350530672,OUT045
FDX55,3661.32214345022,OUT049
NCK17,610.1508188563394,OUT018
FDH52,998.9179168468145,OUT035
FDN13,2858.1287229165914,OUT027
FDK44,2746.8737275610715,OUT018
FDU16,1333.8993922234763,OUT046
FDZ07,946.7569079850844,OUT017
NCN06,4265.251842721564,OUT027
FDH02,222.43075191758209,OUT010
NCW18,3880.0900338579636,OUT045
FDH57,2057.140362512086,OUT013
FDV35,2513.2107984384725,OUT045
NCU29,2415.825077813685,OUT013
NCP02,926.869237344466,OUT046
FDN44,2566.371232002227,OUT013
FDX03,635.7229168375648,OUT018
FDR11,381.403632487962,OUT010
FDA36,3129.387802299795,OUT046
FDP58,5858.572564267698,OUT027
FDH31,1543.7707748337266,OUT045
FDH34,3134.2839595254745,OUT035
FDS13,4178.1030485625015,OUT035
FDT01,3442.3450310487165,OUT018
FDY09,2910.218723576921,OUT049
FDV33,5859.941507890135,OUT027
NCW29,275.69166594680297,OUT010
NCN17,1634.1812747779518,OUT045
FDX01,1974.5278026041924,OUT046
FDL03,3013.182545044024,OUT049
DRL59,903.8244044969884,OUT049
DRM11,5858.572564267698,OUT027
FDA43,3093.035139906707,OUT049
FDZ56,387.34046237964543,OUT010
FDI44,1276.9633991519718,OUT018
FDB50,1394.2158541645342,OUT013
FDU15,130.3991618939173,OUT019
NCJ19,130.53289713491344,OUT019
FDD48,1927.9816060509359,OUT013
NCW42,3763.535506231063,OUT035
FDL24,2892.965723985885,OUT017
NCB30,3055.614151661676,OUT013
FDK25,2741.4488120499127,OUT013
FDW28,3034.4599952441085,OUT049
FDD47,2875.8491989378404,OUT017
FDK16,235.03903786453594,OUT019
FDW37,1447.2599766763715,OUT046
FDA48,3724.091953805057,OUT035
FDA14,2489.2060502120366,OUT017
FDV15,1638.4211219960184,OUT013
FDN22,3874.194574648612,OUT049
NCD55,626.117252586307,OUT045
FDY43,2700.9471936025247,OUT013
NCU05,1308.2593165137737,OUT017
FDF10,2537.066176422548,OUT035
FDR39,2961.1506995244986,OUT018
FDG40,690.2070967533076,OUT013
FDZ28,282.12900628600534,OUT019
FDE02,1475.3831736964185,OUT045
FDU60,2758.21041559288,OUT049
FDM21,4009.80595354493,OUT013
FDV52,276.3781268319178,OUT019
NCW06,3060.7201323185086,OUT013
FDX36,3774.323910511916,OUT035
FDT35,4278.331824564087,OUT027
NCL19,280.87408374936325,OUT010
NCD31,2635.4950284392885,OUT046
FDE53,257.19360098148087,OUT019
FDW58,249.10480878542478,OUT019
DRF48,3128.6895607165216,OUT046
FDW57,2886.102842671303,OUT035
DRH13,1651.8948860905246,OUT017
FDT33,2700.673736880092,OUT013
DRK47,5858.572564267698,OUT027
FDY22,311.63143722935257,OUT010
FDC35,566.0145494514178,OUT019
FDO03,3749.4294779682004,OUT013
FDF24,1302.5230547085114,OUT045
FDF56,2894.4370008811807,OUT018
FDD28,996.0195264241255,OUT013
FDG53,3015.824094593489,OUT027
FDO27,237.13978374087097,OUT019
NCF54,2744.0541789740064,OUT018
FDC20,1276.6827001421061,OUT027
FDU10,646.2156751466949,OUT046
DRA24,2531.7499734091184,OUT018
FDA02,365.9822510308498,OUT010
FDG10,868.5811745326018,OUT017
FDW39,424.7554991748553,OUT010
FDP04,142.0106326766124,OUT019
NCM55,3100.7686194215235,OUT013
FDG47,4067.4027538160717,OUT045
NCU41,3019.9746865405696,OUT017
NCK31,788.1536298028842,OUT017
FDZ46,1658.368576004914,OUT045
FDU13,4059.7278390742576,OUT027
NCF19,765.5773426941768,OUT045
NCJ43,2871.406903907933,OUT013
NCJ05,2515.987062983572,OUT045
FDS04,3003.0054718185784,OUT027
FDX28,239.74886655321606,OUT010
FDB41,1090.3237492762253,OUT027
FDG53,2097.9496975961456,OUT046
FDL15,368.8544707110273,OUT010
FDQ08,993.1633282855679,OUT049
DRN36,1549.3038204577404,OUT013
FDI46,3950.428532399483,OUT013
FDG16,5858.572564267698,OUT027
FDV32,1172.4940641313951,OUT013
FDF44,276.0797172558799,OUT010
FDK04,895.503125606744,OUT018
NCA41,3058.221716698496,OUT013
FDD51,624.726596279225,OUT017
NCZ53,3076.45502432043,OUT045
FDP01,4070.6652248551372,OUT027
FDY25,3085.105671618986,OUT049
FDB17,2904.6180171066826,OUT018
NCV54,1933.7562619368061,OUT018
FDJ32,1052.4865990706187,OUT017
FDA37,2021.8428719946594,OUT049
FDG35,2895.5691709206894,OUT035
NCM05,3850.964029101124,OUT018
FDG45,3674.0682847321477,OUT046
FDH28,700.2315110635553,OUT013
NCE18,3931.976610305406,OUT049
FDH38,1938.1549233512321,OUT045
FDR56,3066.207960761909,OUT013
FDH17,2820.0841824346535,OUT027
FDD39,3639.5381536440823,OUT049
FDB41,776.5941149986486,OUT049
NCR53,3669.127771215253,OUT046
FDX46,876.2840904001806,OUT017
FDV28,625.2866070869756,OUT049
FDA08,2504.9976180708036,OUT018
FDH45,613.4312008591604,OUT017
NCS38,268.4060455425074,OUT010
FDD40,510.0149257344689,OUT010
DRM59,2481.687643557743,OUT035
NCJ43,2789.093996105032,OUT018
NCN29,822.4551866342329,OUT013
NCC19,3083.624843312295,OUT045
FDR56,3077.2819539822003,OUT035
FDZ43,3922.795984922808,OUT049
FDJ32,131.82805306540672,OUT010
DRH03,1444.564010194629,OUT017
NCZ54,2624.061275471249,OUT035
FDE26,2455.551712112069,OUT017
FDS03,1056.894372613362,OUT045
DRZ24,277.9853813868554,OUT019
FDO48,5859.941507890135,OUT027
FDW39,2873.344352333342,OUT049
NCK05,1029.7354294596362,OUT049
NCK30,3987.4229564053066,OUT017
FDT27,3542.129592708525,OUT018
FDS08,422.87568740493634,OUT019
NCJ19,905.8741164169994,OUT049
FDC58,633.1919248271618,OUT045
DRE37,3109.3221180587307,OUT013
FDW02,2020.5179026782027,OUT035
FDJ02,367.1263762352353,OUT010
FDX09,2882.8502450268657,OUT045
FDT31,492.4834292443713,OUT010
FDI24,2890.2363889150265,OUT049
FDY09,2893.202363483718,OUT045
FDV28,608.2158288650105,OUT045
DRM47,3114.899263862686,OUT049
FDT52,572.2871967213619,OUT019
FDI48,858.7375080540198,OUT018
FDY55,4107.526824420304,OUT017
FDU48,2042.663489439294,OUT013
FDN25,866.4922506455381,OUT045
FDP20,2042.4504457744176,OUT049
FDJ15,3102.4967655144633,OUT013
FDD04,2000.1959996185938,OUT018
FDY58,3854.4862194812563,OUT045
FDR37,3012.438538499396,OUT018
FDF44,2035.412252059719,OUT013
FDD32,1320.8975372250072,OUT045
FDR57,2487.5430451987236,OUT017
DRG39,1275.660541727987,OUT027
FDX15,2574.767048401264,OUT017
DRN37,2586.9192872184744,OUT045
FDW40,3015.824094593489,OUT027
FDB32,1462.4192876488187,OUT049
FDM40,2129.829010424563,OUT018
FDE39,2959.5833469190993,OUT027
DRH49,1319.6119697004028,OUT017
FDT46,778.5698780239304,OUT049
NCF06,4037.200470175868,OUT035
FDP07,3004.760193473531,OUT017
FDC04,3914.5514309745554,OUT013
FDZ32,1647.518047694841,OUT017
FDD50,2762.5201394526625,OUT045
FDU56,3088.0117611785,OUT017
FDV34,1099.0643998761325,OUT017
NCY41,689.4641610367376,OUT013
NCK18,2614.6519231191182,OUT046
DRH25,852.2945779844799,OUT049
FDT57,3881.2395371508483,OUT046
FDV56,1634.163891642556,OUT018
FDV12,1542.4558503545131,OUT045
FDN52,1368.5020677838827,OUT017
FDX38,761.7789309465757,OUT035
FDE47,1970.801060430181,OUT018
NCO07,3591.304533058203,OUT013
FDV09,4059.7278390742576,OUT027
FDZ23,478.92182861785307,OUT019
DRH51,1360.2338316139173,OUT018
NCY54,2848.919280596535,OUT045
DRG49,3831.1717635888895,OUT013
NCC19,3123.5182500381884,OUT049
NCV53,3969.8096864486865,OUT045
FDZ47,246.81216799384347,OUT019
NCO26,1842.8737177051537,OUT018
NCP02,972.287429230472,OUT045
NCW30,3759.504802992529,OUT018
NCN55,3874.6111681225593,OUT046
FDB20,153.42878618054698,OUT010
DRL11,2476.388729559284,OUT013
DRD60,3096.8519365051125,OUT045
FDW14,205.03793651012475,OUT010
FDL27,145.7116958164722,OUT010
FDU09,894.7141718078624,OUT018
DRH36,1547.2986078644676,OUT027
FDP34,4130.756046418091,OUT027
FDE04,2882.699602937769,OUT017
FDZ57,3003.0054718185784,OUT027
FDF02,241.34494335543616,OUT010
FDG28,3987.1363521977764,OUT045
NCI31,633.5656456097702,OUT046
FDT43,838.9260820163277,OUT013
FDU20,2076.2747465067728,OUT046
FDD53,706.4553617060984,OUT013
FDW15,2519.5382088265756,OUT045
NCT53,2558.9661310347265,OUT045
NCG55,2933.211340321688,OUT027
FDD48,1908.8456902756325,OUT035
FDG47,4042.0064234528736,OUT049
FDI21,1055.370150946684,OUT017
FDT27,3828.270412337585,OUT017
DRO35,1929.4903277668686,OUT013
FDD33,3884.568650453055,OUT017
FDC04,3988.6386744462156,OUT035
FDY34,2574.4684810922017,OUT013
